created_at,text,username,screen_name,verified,followers_count
Tue Oct 05 18:40:53 +0000 2021,RT @MoneyMan: I like my girl to be mean asf to strangers,NCM RECORDS,ncmmusic_,False,24624
Tue Oct 05 18:40:53 +0000 2021,"@real__niloey @sosupersam @weareoneEXO @88risingRadio پنج
Hello 
@88risingRadio @sosupersam Can I request Don't fig… https://t.co/Zb7MxOGFsT",در انتظار یک لایک,Kimexol19881600,False,1283
Tue Oct 05 18:40:53 +0000 2021,"@PearlThusi 😂 😂 😂 He is a khosi fan me think, and definitely seen Lazarus.",EasterBunny,easterpapi,False,525
Tue Oct 05 18:40:53 +0000 2021,"👉 $189.35 👈
Theory Womens Basic Cashmere Turtleneck Deep Cherry Red Petite @buy1_best
#Theory #Womens #Basic… https://t.co/tsR7vK9J0h",Stylish Lady,buy1_best,False,4134
Tue Oct 05 18:40:53 +0000 2021,"RT @wingsforus: Happy Teachers' Day and a major reminder that despite doing one of the most important jobs known to humankind, a vast major…",Fathéma,fathxma,False,116
Tue Oct 05 18:40:53 +0000 2021,there's a huge-ass mosquito bug flying around in my room... send help 💀😭,RoidoP,p_roido,False,107
Tue Oct 05 18:40:53 +0000 2021,everyone should give themselves more credit for being positive and grateful. in a world built upon a lot of stare a… https://t.co/qNZtEnFLO7,Ciara Rae,CiaraRaeMusic,False,3385
Tue Oct 05 18:40:53 +0000 2021,".@GovKathyHochul defends the vaccine mandate for health care workers, saying it’s not a perfect situation but NY wi… https://t.co/b513uVHkqV",Ryan Tarinelli,ryantarinelli,False,2215
Tue Oct 05 18:40:53 +0000 2021,Me watching y'all post stuff about your favorite horror/slasher movies for #Halloween but I don't watch them bc I'm… https://t.co/fhOsRjPFI8,Bobby Dynamite 😷🚂⚾️,AstrosTrainGuy,False,14994
Tue Oct 05 18:40:53 +0000 2021,"“Stro show, now Manoa show,
#6 “",Ken Courtice,CourticeKen,False,1234
Tue Oct 05 18:40:53 +0000 2021,RT @falIingwalIs: no offense anthony you’re probably super nice and successful but i miss helene her pics were better :(,Kaley Anderson,KaleyAn96065092,False,3
Tue Oct 05 18:40:53 +0000 2021,Tortuga is already doing that,Ekow,SWISSPLUS,False,1856
Tue Oct 05 18:40:53 +0000 2021,RT @doprie: i hate being curious,𝑆𝑖𝑚𝑝 𝑑𝑒 𝑘𝑎𝑦°,itskiiree,False,423
Tue Oct 05 18:40:53 +0000 2021,"RT @CharlieCherry14: #RT if you would take a shower with me

⬇️
https://t.co/fBamp6vUXR https://t.co/NOhwnqKhnF",👑🄹🄰🄸🅁🄾-🄽🄰🅂🅂/💎,jaironasty,False,100048
Tue Oct 05 18:40:53 +0000 2021,"RT @GothBirdRawr: I wanna rp again. 

Got time for like 2 - 5 rps now💕✨ https://t.co/r29ZWjBOFz",sᴇᴛᴛ,SUPERIORVASTAYA,False,5
Tue Oct 05 18:40:53 +0000 2021,RT @_speciaallk: I make my own coochie hard😍 https://t.co/1ts2vXhubm,🤍,xoxokirry,False,381
